"","X","screen_name","text","location"
"2231",2231,"askwellesleywmn","@mindthebat I already had a flu shot and a bout of con crud so anything that wants to get me now is gonna face an immune system like a fucking seven-tiered labyrinth","Maryland, USA"
"2232",2232,"BearFight52","@amyklobuchar @SenMarkey @SenTinaSmith Walmart is giving out $25 dollar gift cards for getting a flu shot. Why exactly is this retarded vaccine that doesn't even work being pushed so hard?? WHY?! I'm not interested in anymore of your BS medicine Amy.","United States"
"2233",2233,"Watrdude","@MayoClinic @DrPritishTosh @CDCgov You should be ashamed of yourselves pushing sickness on people, by the way its not my flu shot or vaccine","Ingleside, Ont"
"2234",2234,"checkout4me","@totallymarcello Price got the flu . I hope he does well ... If I'm a betting guy I take the long shot with LAK","Montréal, Québec"
"2235",2235,"MayoClinic","#InfectiousDiseases A-Z: If you skipped getting an annual #FluShot, @DrPritishTosh says it's not too late! Nearly 20 million Americans have become sick with the #flu and 56 pediatric deaths have been reported, according to the @CDCgov. https://t.co/qfKrwJXuGJ https://t.co/MpTqOYXz26","Minnesota, Florida, Arizona"
"2236",2236,"RightoRighto1","@remylamington @yodasosmooth @SBSNews If you take it to the rational conclusion, logically.. Parents of vaxed kids have zero to worry about, if they truly believed they worked. Do you get upset each year when everyone doesn’t get the flu shot ?","Australia"
"2237",2237,"its__me__sasha","@ChelseaClinton My daughter and I have not been sick once since we stopped having the flu shot... Whereas we would have some form of flu or cold, a few times a year. We are better off without it.","Toronto"
"2238",2238,"its__me__sasha","@ChelseaClinton The only vaccination that I dont agree with, is the flu shot, although I won't pretend to claim that I know if it's an individual aversion, or something that we collectively, dont actually need.","Toronto"
"2239",2239,"Simplymarvlous","@4029news Get a flu shot. Don't die","Georgia"
"2240",2240,"aropeik","""two words: flu shot."" https://t.co/gBUUsHWOjY","New Hampshire"
"2241",2241,"ThingsJudahSays","I'm trying to explain why I'm getting immunizations before heading to Greece...
Me: You get shots so you won't catch a certain sickness. 
J: Like flu shot?
Me: Exactly. 
J: Then why did Mommy get the flu?
Me:  <U+0001F633> <U+0001F602> <U+0001F937><U+0001F3FC><U+200D><U+2642><U+FE0F> Now that is an excellent question.","South Carolina, USA"
"2242",2242,"AlliBrown18","@SamWilliams_OL Yes. The only time I haven’t gotten the flu is when I did not get a flu shot.","Arkansas, USA"
"2243",2243,"SamWilliams_OL","@AlliBrown18 Did you get the flu shot?","Russellville, AR"
"2244",2244,"toridean","@LukeBaines @Kat_McNamara Right like welcome to our world demon brother! Get your flu shot and wash your hands...every 5 minutes!","Dallas, TX"
"2245",2245,"smalltowndsptch","Wife and son both have the flu. They’ve been sick since Saturday. I’ve somehow avoided it so far. I’ve had the flu shot, but what are the odds I avoid it completely? I start a 16 day vacation in 6 days. I really don’t want to start it with the flu.","Virginia, USA"
"2246",2246,"Blueskiesovergr","@QTent2016 @TOPublicHealth @ErinPaulCTV @ONThealth My point was the fact that you can STILL get the “flu” after having the shot because they are so crap at guessing which strain it will be. There are different strains. I never once stated they got the flu FROM the vaccine. You assumed.","Ottawa, Ontario"
"2247",2247,"2_Kay16","Note to self, get your flu shot next year <U+0001F912> https://t.co/XnePKIOxjj",""
"2248",2248,"firstreformeds","Girl sitting next to me in class just told me she has never gotten a flu shot and the flu is going around https://t.co/g1tME6BlPK","New York, NY"
"2249",2249,"HenryZ43","Just got the flu shot<U+0001F480>","West New York, NJ"
"2250",2250,"MiamiSpine247","@Trent_PhD @MiamiBianca i.e flu shot ... i don't get it don't get sick ... i also don't eat fried chicken ass from drive through windows","miami fl"
"2251",2251,"TweetsByCammm","Okay, so this chick MADE me get the flu shot at her pharmacy despite the fact that I’ve never gotten one. When I asked about when she got her shot done, she said “oh I don’t get the flu, I don’t do shots. nope.”

So yeah, I’m pretty sure this is called karma... <U+0001F602> https://t.co/NRwz8221YM","Williamsburg, OH"
"2252",2252,"hellebelle23","I’ve been watching James Charles all day which has been nice but also slowly dying from what I’m pretty sure is the flu all day... so long story short don’t forget the flu shot ppl it’s annoying as frick","Lodi, WI"
"2253",2253,"markjarthur","@IRLReason @GreySouthwick @DrKND @eTweeetz @ThisMomHCN @mjolnir080 @SuzieQT11 @thereal_truther @LilEarthling369 @LaLaRueFrench75 @2ndfor1st @Vbalance03 @and_McDowell @and_kell @jim_herd @md444444444 @Just4TheCause @steffieschiltz @qtbeauty @Charbrevolution @RBuzzy1111 @DocMeehan @semperTT @debnantz @VeritasDolor @Joshua1_5 @boglethemind @NIH @POTUS @VP @FLOTUS Including the flu shot?  That list is a lot longer than you might think.....

Back in '08 only 40% of doctors got the flu shot according to the CDC. 

https://t.co/pbBug1eM5U","United States"
"2254",2254,"markjarthur","@gilly1709 @Radionip6_2 @Rosewind2007 @EnergyCommerce Do you say sorry that grandma getting the flu shot has contributed to a 3x increase in vaccine injury awards from the federal program?

https://t.co/WHuLgXK6V7","United States"
"2255",2255,"markjarthur","@thereal_truther @IRLReason @GreySouthwick @DrKND @eTweeetz @ThisMomHCN @mjolnir080 @SuzieQT11 @LilEarthling369 @LaLaRueFrench75 @2ndfor1st @Vbalance03 @and_McDowell @and_kell @jim_herd @md444444444 @Just4TheCause @steffieschiltz @qtbeauty @Charbrevolution @RBuzzy1111 @DocMeehan @semperTT @debnantz @VeritasDolor @Joshua1_5 @boglethemind @NIH @POTUS @VP @FLOTUS Is the flu shot not recommended?","United States"
"2256",2256,"oldschoolrockst","@christy_taylor I just believe the flu shot is a shot in the dark. Like it's recommended to take before flu season, but the virus mutates...","Somewhere, MN"
"2257",2257,"uncleak__","@Nhimba Go get your flu shot!! https://t.co/ALnpCzVgMM","Maryland, USA"
"2258",2258,"4nalyst","“Timmy, time for your flu shot…” <U+0001F489><U+0001F608> https://t.co/uyVtLQZY6W","Nashville, TN"
"2259",2259,"amberr_michele","@Bre_Bng @Jar_clit Adrian got the flu shot and didn’t get the flu when my siblings had it and my siblings didn’t get the flu. You can get flu like symptoms but you can’t get the flu. Of course the flu is in the shot how else is it gonna provide immunity lmao","Leesburg, VA"
"2260",2260,"RonCaracoglia","Oh wow look more research proving you anti vax people are so fucking stupid you don’t deserve children get your kid a fucking flu shot so he doesn’t burn up in the middle of the night almost die and then get pneumonia a week later thanks.",""
"2261",2261,"Danielle682013","Being Trans isn’t kewl, it’s not a fad and its not easy. Accepting isn’t the issue, treating it like getting a flu shot is the issue.
Bullying isn’t the main reason why Transgender suicide is so damn high, that whole life altering, irreversible thing plays a part....","Sherwood, Arkansas"
"2262",2262,"RichidsCoulter","@SenBillCassidy I’ve never heard a bigger load of BS than your comments to @SenRandPauI today on the flu shot. Typhoid Mary? @cochranecollab have analyzed hundreds of flu shot RCTs and concluded every time there is no evidence they affect transmission or complications.

https://t.co/38axZhMhgV","San Diego, CA"
"2263",2263,"Moonglow104","@amyklobuchar @SenMarkey @SenTinaSmith The flu shot is a crap shoot...they don't know year to year what the strain will be.","Minnesota, USA"
"2264",2264,"Lovely_DCW","Wow I got the flu shot and still got the flu, I’m on bed rest for the next 3 days","Chicago"
"2265",2265,"CaliCatWwoman","@mcsassymd @medicalaxioms I'll bet money a flu shot works better.","California, USA"
"2267",2267,"Willetton","One year I forget to get a flu shot and I get the flu... has to be some connection here.....","Calgary, Canada"
"2268",2268,"Willetton","Day four of being sick. Probably should have got a flu shot this year","Calgary, Canada"
"2269",2269,"Dragonqueen02","I just got the flu shot right on my @ENTERSHIKARI tattoo. My skin feels really funny like something crawling in my skin<U+0001F637>","Brooklyn, NY"
"2271",2271,"lisaann03071961","@JOEWV @Stonekettle I don't even have to go to the drugstore.  My grocery store has a pharmacy in it, and I got my flu shot last September, in between frozen foods and pet food.","South Carolina, USA"
"2272",2272,"cathid4","@Damon__nomaD @janetkeyrep1 @politico How many people who have gotten the flu shot got the flu?  How many that didn't get it did?","NJ"
"2273",2273,"kbal3259","That wud be fantastic. I've got some sort of illness now with chest congestion, headache &amp; occasional chills &amp; I got the flu shot. We definitely need a vaccine for All strains. https://t.co/2KqMzHxbi0","Baltimore, MD"
"2274",2274,"erin_haag","love when anti-vaxxers use ""big pharma"" as a reason to not get a vaccine. like I hate to break it to ya but big pharma would much rather have you get extremely sick and have to pay for meds/hospital/etc. rather than you getting your free flu shot or your $20 measles vaccine","Madison, WI"
"2275",2275,"colorblindk1d","The science over whether #vaccines work and if they are safe is absolutely 100% settled. They do not cause autism. #VaccinesWork

HOWEVER, there is a separate, important discussion over whether or not the government can forcibly vaccinate people. Why not mandate the flu shot?","New Jersey, USA"
"2276",2276,"colorblindk1d","Many ppl I know who rant against anti-vaxx give me identical excuses for why they don't get a flu shot, or why they don't trust fluoridated water, or why they buy organic. All science-free bullshit! But the latter things are supported by the wealthy &amp; educated who run the media.","New Jersey, USA"
"2277",2277,"colorblindk1d","Back to the flu shot thing:

If the government mandated the flu shot every year, we would save thousands of American lives even in years when the vaccine isn't that effective. What makes that different in theory from other vaccines?

PS GET YOUR #FLUSHOT

#VaccinesWork","New Jersey, USA"
"2278",2278,"CUBoulderHealth","No seriously, they're free for all students! Stop by Wardenburg Monday through Friday from 8 am to 5 pm for your free flu shot. https://t.co/pZW9pDhBbm","Boulder, CO"
"2279",2279,"michaeld0716","Since Sunday, everyone in our house has tested positive for flu. I'm at the Dr. right now. I feel like I've been shot at and missed, but shit at and hit. <U+0001F637><U+0001F927><U+0001F635>","San Antonio, TX"
"2280",2280,"GG73905542","@Denise13F There are many arguments on weather or not getting a flu shot is best. They don’t seem to work for me. Keeping a healthy weight,exercise, eating clean and getting enough rest has kept me pretty healthy.","Virginia, USA"
"2281",2281,"redandblackrain","@The_Acumen @MrDaveHudson About three years ago there was quite a virulent infuenza strain and I caught it and felt like shit for over a month. Been taking the flu shot since and have had short colds that lasted two to five days during flu season, but never as sick as I had been during that time. Jussayn","San Pablo, CA"
"2282",2282,"ChiPublicHealth","It's not too late to get the flu shot! https://t.co/nycG14RxSK","Chicago, Illinois USA"
"2284",2284,"Esther188rod","@KPRC2Cathy @KPRC2 @Esther188rod 
Kathy is truly sad but had this child not had a flu shot I mean they are available we are not in

 a third world country will Had she I  wonder Kathy how they have they said anything about that people just if she hadn't had the flu shot why","Houston, TX"
"2286",2286,"ohhoe","@kwuchu Did you get a flu shot???","brooklyn"
"2287",2287,"nddMedical","#COPD patients who were vaccinated are less likely to be hospitalized. It's not too late to get your flu shot. Read more here: https://t.co/oXZyw8sjKs via @Pharmacy_Times","Andover, MA"
